Rooms,Price,Postcode,Propertycount,Distance
1,,3184,8989,7.2
2,655000,3184,8989,7.2
2,,3184,8989,7.2
4,,3076,10926,19.6
2,475000,3040,9264,7.5
3,820000,3040,9264,7.5
1,322000,3040,9264,7.5
3,880000,3040,9264,7.5
3,1110000,3040,9264,7.5
5,1560000,3040,9264,7.5
3,1100000,3040,9264,7.5
4,2455000,3040,9264,7.5
4,1420000,3040,9264,7.5
4,2600000,3040,9264,7.5
5,,3040,9264,7.5
2,440000,3040,9264,7.5
6,2500000,3040,9264,7.5
3,1275000,3040,9264,7.5
4,1540000,3041,1308,8.2
3,820000,3041,1308,8.2
4,1655000,3040,588,7.5
3,,3078,2970,5.7
3,1225000,3078,2970,5.7
3,710000,3060,5070,13.1
3,645000,3060,5070,13.1
3,910000,3060,5070,13.1
3,830000,3060,5070,13.1
3,542000,3060,5070,13.1
3,725000,3156,10788,24.8
4,940000,3156,10788,24.8
4,,3156,10788,24.8
3,,3156,10788,24.8
2,790000,3065,5825,2.1
3,1305000,3065,5825,2.1
2,,3065,5825,2.1
1,472500,3065,5825,2.1
2,1370000,3068,6244,3.6
4,2630000,3068,6244,3.6
4,,3068,6244,3.6
2,1450000,3068,6244,3.6
2,782000,3068,6244,3.6
2,1175000,3031,3593,3.4
3,940000,3011,7570,5.1
4,1420000,3011,7570,5.1
3,890000,3011,7570,5.1
3,975000,3011,7570,5.1
4,1015000,3131,4385,15.4
3,,3131,4385,15.4
4,,3131,4385,15.4
3,,3199,17055,38
3,,3199,17055,38
3,700000,3199,17055,38
3,610000,3199,17055,38
2,,3199,17055,38
4,595000,3200,2500,36.9
4,737500,3199,7566,38
3,686000,3199,7566,38
3,682000,3199,7566,38
3,1100000,3437,3376,45.9
3,590000,3043,3285,12.9
3,650000,3043,3285,12.9
3,651000,3043,3285,12.9
5,2625000,3146,10412,7.3
4,,3146,10412,7.3
3,1105000,3146,10412,7.3
3,1845000,3146,10412,7.3
2,1150000,3146,10412,7.3
2,,3146,10412,7.3
3,,3146,10412,7.3
3,2412000,3146,10412,7.3
1,,3146,10412,7.3
4,2640000,3146,10412,7.3
5,2300000,3146,10412,7.3
4,2001000,3146,10412,7.3
5,1670000,3150,15321,16.7
4,,3150,15321,16.7
4,,3150,15321,16.7
3,2380000,3150,15321,16.7
3,,3150,15321,16.7
4,1150000,3150,15321,16.7
4,1250000,3150,15321,16.7
3,1018000,3150,15321,16.7
3,1250000,3150,15321,16.7
4,,3150,15321,16.7
5,2202000,3150,15321,16.7
3,1605000,3150,15321,16.7
3,,3150,15321,16.7
3,1600000,3150,15321,16.7
3,,3150,15321,16.7
4,1328800,3150,15321,16.7
3,1000000,3046,8870,11.2
4,1030000,3046,8870,11.2
4,745000,3046,8870,11.2
5,861960,3046,8870,11.2
3,1171000,3046,8870,11.2
3,611000,3046,8870,11.2
2,512000,3046,8870,11.2
3,,3046,8870,11.2
2,530000,3046,8870,11.2
5,,3088,8524,16.1
3,750000,3088,8524,16.1
3,,3088,8524,16.1
3,743000,3088,8524,16.1
2,500000,3088,8524,16.1
4,1221000,3088,8524,16.1
3,905000,3088,8524,16.1
3,715000,3059,4864,20.4
4,1210000,3059,4864,20.4
5,1020000,3059,4864,20.4
3,716000,3046,2606,11.2
2,940000,3188,5454,13.8
4,,3188,5454,13.8
5,4500000,3188,5454,13.8
3,2390000,3188,5454,13.8
2,1081000,3188,5454,13.8
4,1900000,3188,5454,13.8
4,2610000,3188,5454,13.8
4,1320000,3188,2356,13.8
2,491000,3188,2356,13.8
2,607000,3122,11308,5.3
1,330000,3122,11308,5.3
4,2615000,3122,11308,5.3
3,1500000,3122,11308,5.3
4,,3122,11308,5.3
4,,3122,11308,5.3
5,3525500,3123,6482,6.2
2,,3123,6482,6.2
4,2735000,3123,6482,6.2
3,1870000,3123,6482,6.2
2,580000,3123,6482,6.2
4,726000,3777,3307,45.2
5,820000,3135,3794,21.3
3,991000,3135,3794,21.3
4,,3135,3794,21.3
3,830000,3135,3794,21.3
4,1540000,3084,2890,8.9
3,770000,3084,2890,8.9
3,705000,3081,2947,8.8
3,660500,3081,2947,8.8
3,710000,3081,2947,8.8
4,645000,3081,2674,8.8
3,1325000,3190,4794,16
4,,3190,4794,16
3,,3190,4794,16
3,1200000,3190,4794,16
2,655000,3190,4794,16
5,680000,3037,5556,18
6,,3340,242,37.5
4,,3029,13830,18.4
3,645000,3029,13830,18.4
4,693000,3029,13830,18.4
4,,3029,13830,18.4
3,660000,3029,13830,18.4
4,595000,3029,13830,18.4
3,1611000,3079,5549,7.8
2,,3079,5549,7.8
2,620000,3079,5549,7.8
3,,3079,5549,7.8
2,,3079,5549,7.8
5,1940000,3079,5549,7.8
2,2365000,3079,1554,7.8
3,605000,3047,851,14
3,500000,3021,1202,14
4,625000,3021,1202,14
5,685000,3036,2339,14.5
3,730000,3033,5629,11.7
4,855000,3033,5629,11.7
4,799000,3042,1119,10.4
1,300000,3031,5263,3.4
3,1170000,3031,5263,3.4
4,939000,3031,5263,3.4
2,490000,3031,5263,3.4
4,3385000,3101,10331,5.4
2,605000,3101,10331,5.4
2,820000,3101,10331,5.4
3,1625000,3101,10331,5.4
3,3276000,3101,10331,5.4
3,1100000,3101,10331,5.4
2,680000,3101,10331,5.4
4,1880000,3102,2671,7.3
3,675000,3173,8459,25.2
5,794000,3083,1414,12.1
3,809000,3083,1414,12.1
4,930000,3012,1808,6.4
2,,3012,1808,6.4
3,646000,3180,2949,23.3
4,905000,3075,8279,16.3
5,591000,3075,8279,16.3
4,663500,3075,8279,16.3
3,985000,3093,1624,14.6
3,780000,3085,4168,12.7
3,756000,3085,4168,12.7
3,910000,3085,4168,12.7
2,606000,3012,3873,6.4
3,802000,3012,3873,6.4
4,,3144,4675,5.9
2,,3144,4675,5.9
3,2700000,3144,4675,5.9
4,3500000,3144,4675,5.9
4,2500000,3144,4675,5.9
2,610000,3144,4675,5.9
4,,3144,4675,5.9
2,580000,3144,4675,5.9
2,1235000,3145,8801,8.4
2,,3145,8801,8.4
3,1735000,3145,8801,8.4
3,,3145,8801,8.4
3,1200000,3145,8801,8.4
4,1880000,3145,8801,8.4
5,1725000,3032,4918,4.3
5,1700000,3032,4918,4.3
4,1156000,3032,4918,4.3
3,800000,3032,4918,4.3
3,1000000,3032,4918,4.3
2,675500,3204,2397,11.4
3,1600000,3204,2397,11.4
2,675000,3204,2397,11.4
2,,3204,2397,11.4
3,347500,3048,4704,17.4
2,844000,3000,17496,0
3,416000,3337,6065,31.7
4,1460000,3194,6162,20
3,,3194,6162,20
4,1350000,3194,6162,20
4,667000,3754,5812,25.9
4,620000,3754,5812,25.9
4,617500,3754,5812,25.9
4,700000,3082,10529,17.9
3,645000,3082,10529,17.9
4,749000,3082,10529,17.9
3,487500,3082,10529,17.9
3,690000,3082,10529,17.9
4,750000,3082,10529,17.9
3,550000,3082,10529,17.9
4,,3082,10529,17.9
3,1080000,3132,6871,17.2
3,635000,3132,6871,17.2
3,1120000,3132,6871,17.2
3,830000,3132,6871,17.2
5,1825000,3132,6871,17.2
4,2150000,3132,6871,17.2
2,880000,3127,2079,10.2
3,925000,3094,3891,16.2
3,1000000,3039,6232,6.2
1,353000,3039,6232,6.2
5,2510000,3039,6232,6.2
1,370000,3039,6232,6.2
2,456000,3039,6232,6.2
3,1522000,3039,6232,6.2
3,1315000,3189,2555,14.3
3,1254500,3189,2555,14.3
3,885000,3189,2555,14.3
2,417000,3189,2555,14.3
3,1005000,3189,2555,14.3
3,850000,3189,2555,14.3
3,,3138,8280,26.5
5,830000,3138,8280,26.5
3,737000,3138,8280,26.5
3,645000,3138,8280,26.5
3,722000,3195,3650,21.5
2,1035000,3195,3650,21.5
5,1750000,3149,13366,14.2
2,806500,3149,13366,14.2
4,1461500,3149,13366,14.2
3,1411000,3149,13366,14.2
3,1648000,3149,13366,14.2
5,2200000,3149,13366,14.2
4,,3149,13366,14.2
5,1350000,3149,13366,14.2
3,1831000,3149,13366,14.2
4,917000,3170,7113,18.8
5,1150000,3170,7113,18.8
4,1061000,3170,7113,18.8
5,2480000,3170,7113,18.8
3,860000,3170,7113,18.8
4,1193000,3170,7113,18.8
4,1581000,3163,4442,10.1
4,717500,3438,849,48.1
4,,3015,5498,6.2
3,1245000,3015,5498,6.2
3,976000,3015,5498,6.2
3,945000,3042,2291,10.4
3,670000,3174,11806,22.7
3,571000,3174,11806,22.7
3,760000,3174,11806,22.7
4,,3174,11806,22.7
2,570000,3174,11806,22.7
5,725000,3174,11806,22.7
2,485000,3051,6821,1.8
3,1550000,3113,1058,21.1
3,720000,3113,1058,21.1
2,1122000,3070,11364,5.3
2,1190000,3070,11364,5.3
3,1225000,3070,11364,5.3
2,700000,3070,11364,5.3
3,,3070,11364,5.3
3,1200000,3070,11364,5.3
4,1406000,3070,11364,5.3
2,810000,3070,11364,5.3
3,1710000,3070,11364,5.3
3,,3070,11364,5.3
3,,3131,4973,15.4
2,879000,3131,4973,15.4
4,1330000,3131,4973,15.4
3,861080,3131,4973,15.4
4,1100000,3046,2651,11.2
3,950000,3166,3224,12.3
4,615000,3166,3224,12.3
4,,3166,3224,12.3
3,1150000,3166,3224,12.3
3,,3166,2547,12.3
2,,3166,2547,12.3
4,870000,3166,2547,12.3
3,,3167,3692,15.5
2,,3167,3692,15.5
3,,3167,3692,15.5
3,,3167,3692,15.5
1,284000,3204,3578,11.4
2,950000,3204,3578,11.4
4,,3204,3578,11.4
4,525500,3810,17384,47.3
3,,3195,5087,21.5
3,960000,3195,5087,21.5
4,1000000,3044,7485,8.5
4,840000,3044,7485,8.5
3,812500,3044,7485,8.5
3,,3044,7485,8.5
3,605000,3044,7485,8.5
3,760000,3197,3351,31.2
3,587000,3335,1490,23.8
3,657700,3030,15542,14.7
4,,3030,15542,14.7
4,580000,3030,15542,14.7
3,721000,3030,15542,14.7
5,789650,3030,15542,14.7
2,2852000,3207,8648,3.5
2,1450000,3207,8648,3.5
2,,3207,8648,3.5
2,600000,3207,8648,3.5
1,610000,3207,8648,3.5
1,400000,3207,8648,3.5
3,,3207,8648,3.5
3,1753000,3207,8648,3.5
3,1852500,3181,7717,4.6
2,482000,3181,7717,4.6
1,427000,3181,7717,4.6
3,1400000,3181,7717,4.6
2,,3181,7717,4.6
2,,3181,7717,4.6
1,,3181,7717,4.6
4,800000,3072,14577,8.4
2,,3072,14577,8.4
2,515000,3072,14577,8.4
3,967500,3072,14577,8.4
4,1265000,3072,14577,8.4
3,,3054,1008,3.5
4,1630000,3095,938,18
3,777500,3073,21650,12
3,780000,3073,21650,12
3,680000,3073,21650,12
3,883000,3073,21650,12
3,,3073,21650,12
3,645000,3073,21650,12
3,645000,3073,21650,12
3,,3073,21650,12
3,740000,3073,21650,12
3,,3073,21650,12
4,690000,3073,21650,12
3,876000,3073,21650,12
3,701000,3073,21650,12
2,,3073,21650,12
3,1125000,3121,14949,2.4
3,1280000,3121,14949,2.4
2,1391000,3121,14949,2.4
3,,3121,14949,2.4
2,1100000,3121,14949,2.4
4,2080000,3121,14949,2.4
2,1339000,3121,14949,2.4
1,500000,3121,14949,2.4
1,455000,3121,14949,2.4
2,692500,3121,14949,2.4
3,670000,3121,14949,2.4
3,,3121,14949,2.4
4,1185000,3134,7785,19.9
3,,3134,7785,19.9
5,,3135,4407,21.3
3,845000,3134,3619,19.9
4,1025000,3134,3619,19.9
4,1480000,3084,3540,8.9
4,1175000,3084,3540,8.9
2,763000,3084,3540,8.9
5,740000,3178,11667,23.5
4,1131000,3178,11667,23.5
4,1050000,3178,11667,23.5
4,672000,3064,5833,20.6
4,,3064,5833,20.6
4,590000,3064,5833,20.6
5,,3191,4497,15.2
3,1064000,3191,4497,15.2
2,430000,3191,4497,15.2
4,,3191,4497,15.2
2,1140000,3191,4497,15.2
2,830000,3191,4497,15.2
3,1675000,3191,4497,15.2
3,,3191,4497,15.2
2,790000,3191,4497,15.2
5,1319000,3179,2206,22.2
5,,3179,2206,22.2
4,870000,3018,852,11
3,1070000,3011,2417,5.1
2,905000,3011,2417,5.1
2,1000000,3011,2417,5.1
2,,3015,984,6.2
3,,3205,5943,1.9
3,1820000,3205,5943,1.9
3,1950000,3205,5943,1.9
2,600000,3205,5943,1.9
4,692000,3752,7969,20.5
4,920000,3752,7969,20.5
4,750000,3752,7969,20.5
4,662000,3752,7969,20.5
4,752000,3752,7969,20.5
3,572000,3752,7969,20.5
2,1950000,3141,14887,2.7
2,835000,3141,14887,2.7
2,765000,3141,14887,2.7
3,3075000,3141,14887,2.7
1,608000,3141,14887,2.7
3,1700000,3141,14887,2.7
2,860000,3141,14887,2.7
1,560000,3141,14887,2.7
2,,3141,14887,2.7
2,690000,3015,1223,6.2
3,620000,3171,7412,20.8
2,697000,3171,7412,20.8
3,700000,3171,7412,20.8
3,635000,3171,7412,20.8
4,810000,3172,4054,22.2
4,,3172,4054,22.2
3,595000,3021,14042,14
3,706000,3021,14042,14
5,,3021,14042,14
3,,3021,14042,14
3,,3021,14042,14
3,,3021,14042,14
2,,3182,13240,5
3,1850000,3182,13240,5
3,1551000,3182,13240,5
2,975000,3182,13240,5
3,1535000,3182,13240,5
3,825000,3041,3284,8.2
4,1310000,3041,3284,8.2
4,,3041,3284,8.2
4,1075000,3041,3284,8.2
3,541000,3429,14092,31.7
4,660000,3429,14092,31.7
3,475000,3429,14092,31.7
3,465000,3429,14092,31.7
5,580000,3429,14092,31.7
3,520000,3429,14092,31.7
3,437000,3429,14092,31.7
3,415000,3429,14092,31.7
4,585000,3429,14092,31.7
3,593000,3429,14092,31.7
4,623000,3429,14092,31.7
2,560000,3429,14092,31.7
3,650000,3020,3755,10.5
2,785000,3020,3755,10.5
4,1254000,3020,3755,10.5
3,780000,3020,3755,10.5
4,1100000,3020,3755,10.5
3,1145000,3020,3755,10.5
3,662000,3020,3755,10.5
4,990000,3020,3755,10.5
3,,3020,4217,10.5
3,750000,3020,4217,10.5
3,637000,3020,4217,10.5
3,750000,3020,4217,10.5
3,,3020,4217,10.5
3,495000,3020,4217,10.5
4,1315000,3020,6763,10.5
4,,3020,6763,10.5
3,555000,3020,6763,10.5
3,735000,3020,6763,10.5
3,670000,3020,6763,10.5
4,577000,3020,6763,10.5
3,1225000,3127,5457,10.2
4,2560500,3127,5457,10.2
4,,3127,5457,10.2
2,1376000,3127,5457,10.2
3,,3127,5457,10.2
4,2225000,3127,5457,10.2
4,682000,3037,3640,18
4,788000,3037,4242,18
3,665000,3037,4242,18
4,1060000,3038,5336,15.5
4,735000,3038,5336,15.5
4,1692000,3106,6202,15.5
4,1230000,3106,6202,15.5
3,,3106,6202,15.5
4,,3106,6202,15.5
4,,3107,5420,12.4
3,850000,3107,5420,12.4
3,960000,3107,5420,12.4
3,1005000,3107,5420,12.4
4,562000,3074,7955,15.3
3,620500,3074,7955,15.3
1,315000,3074,7955,15.3
3,735500,3074,7955,15.3
2,594000,3071,8870,7
3,,3071,8870,7
3,875000,3071,8870,7
4,1840000,3071,8870,7
2,1200000,3142,7217,4.1
3,,3142,7217,4.1
3,830000,3142,7217,4.1
3,2000000,3142,7217,4.1
2,731000,3142,7217,4.1
2,,3142,7217,4.1
3,,3142,7217,4.1
2,686000,3142,7217,4.1
3,1500000,3142,7217,4.1
3,,3142,7217,4.1
2,616000,3084,2698,8.9
5,1160000,3084,2698,8.9
4,,3756,3988,44.2
4,1160000,3152,5424,14.7
3,852000,3152,5424,14.7
3,1107000,3152,5424,14.7
4,988000,3152,5424,14.7
5,,3152,7082,14.7
4,2200000,3113,2003,21.1
4,830000,3134,1595,19.9
2,695000,3087,2329,14.5
3,825000,3087,1442,14.5
3,521000,3030,16166,14.7
3,615000,3030,16166,14.7
2,305000,3030,16166,14.7
3,545000,3030,16166,14.7
3,480500,3030,16166,14.7
3,478000,3030,16166,14.7
3,495000,3030,16166,14.7
3,460000,3030,16166,14.7
4,1250000,3012,5058,6.4
3,878000,3012,5058,6.4
3,952500,3012,5058,6.4
4,1700000,3003,2230,3.1
3,572000,3049,2474,16.5
3,715000,3049,2474,16.5
3,525000,3049,2474,16.5
3,1150000,3150,7392,16.7
3,,3150,7392,16.7
4,1222000,3150,7392,16.7
4,591000,3027,1999,17.6
4,1600000,3016,6380,6.8
3,,3016,6380,6.8
5,1615000,3016,6380,6.8
2,628000,3016,6380,6.8
6,1560000,3016,802,6.8
4,1270000,3181,4380,4.6
4,,3181,4380,4.6
2,,3181,4380,4.6
3,1820000,3181,4380,4.6
1,300000,3181,4380,4.6
4,,3750,2940,25.5
1,376000,3750,2940,25.5
4,,3750,2940,25.5
3,,3750,2940,25.5
3,516000,3024,5262,27.2
3,371000,3024,5262,27.2
5,1430000,3013,6543,6.3
2,,3013,6543,6.3
2,,3013,6543,6.3
3,1006000,3013,6543,6.3
3,1090000,3013,6543,6.3
3,1370000,3013,6543,6.3
2,907000,3013,6543,6.3
2,995000,3013,6543,6.3
4,1390000,3013,6543,6.3
3,830000,3013,6543,6.3
2,760000,3040,1543,7.5
3,,3040,1543,7.5
3,670000,3042,3464,10.4
2,,3042,3464,10.4
3,,3021,1899,14
2,560000,3020,2185,10.5
2,985000,3078,2211,5.7
4,1800000,3078,2211,5.7
4,2575000,3078,2211,5.7
3,850000,3018,5301,11
2,630000,3143,4836,6.3
2,,3143,4836,6.3
2,745000,3143,4836,6.3
3,3075000,3143,4836,6.3
4,4200000,3143,4836,6.3
4,4850000,3143,4836,6.3
2,770000,3143,4836,6.3
2,630000,3143,4836,6.3
3,,3143,4836,6.3
2,,3143,4836,6.3
3,,3032,6567,4.3
2,1130000,3032,6567,4.3
4,1640000,3032,6567,4.3
4,1110000,3147,3052,10.2
4,2550000,3147,3052,10.2
4,,3147,2894,10.2
3,,3195,2824,21.5
5,3125000,3195,2824,21.5
3,850000,3195,2824,21.5
3,925000,3195,2824,21.5
3,550000,3034,4502,9.5
3,,3034,4502,9.5
3,,3183,2952,6.4
4,2176000,3103,5682,7.9
4,2250000,3103,5682,7.9
4,2393000,3103,5682,7.9
4,,3103,5682,7.9
4,1585000,3104,7809,9.7
3,1405000,3104,7809,9.7
3,1210000,3104,7809,9.7
4,2020000,3104,7809,9.7
2,1800000,3104,7809,9.7
4,,3153,5030,23.2
2,525000,3153,3598,23.2
3,,3808,973,39.8
4,,3193,5366,17.3
4,1500000,3204,6795,11.4
2,755000,3204,6795,11.4
2,515000,3165,10969,13.8
4,1520000,3165,10969,13.8
4,1265000,3165,10969,13.8
3,1060000,3165,10969,13.8
2,,3165,10969,13.8
4,1330000,3165,10969,13.8
4,1248000,3165,10969,13.8
4,,3165,10969,13.8
4,,3165,10969,13.8
4,,3806,17093,35.2
4,740000,3806,17093,35.2
3,,3193,2866,17.3
3,,3193,2866,17.3
2,810000,3193,2866,17.3
3,,3130,2867,13.4
4,,3130,2867,13.4
4,,3130,4387,13.4
3,1000000,3130,4387,13.4
3,,3155,9704,25
1,,3128,4605,10.9
3,,3019,3589,8.6
2,780000,3019,3589,8.6
4,,3019,3589,8.6
4,1050000,3088,1390,16.1
4,2710000,3186,10579,10.5
6,,3186,10579,10.5
3,,3186,10579,10.5
3,,3186,10579,10.5
3,,3186,10579,10.5
3,,3186,10579,10.5
4,3000000,3186,10579,10.5
5,2900000,3187,6938,10.3
3,2280000,3187,6938,10.3
4,,3187,6938,10.3
5,3000000,3187,6938,10.3
3,1340000,3187,6938,10.3
4,1780000,3187,6938,10.3
5,610000,3047,4294,14
3,492000,3047,4294,14
3,,3047,4294,14
4,435000,3338,3122,29.8
3,605000,3012,962,6.4
2,,3056,11918,5.2
3,,3056,11918,5.2
4,,3056,11918,5.2
3,,3056,11918,5.2
3,1314000,3056,11918,5.2
3,1175000,3056,11918,5.2
3,1360000,3056,11918,5.2
3,900000,3057,5533,4
3,850000,3057,5533,4
2,615000,3057,5533,4
4,1630000,3057,5533,4
2,695000,3055,7082,5.2
3,1300000,3055,7082,5.2
3,1200000,3105,4480,10.8
4,,3083,10175,12.1
3,737500,3083,10175,12.1
4,936500,3083,10175,12.1
4,681000,3083,10175,12.1
3,740000,3083,10175,12.1
3,714000,3083,10175,12.1
3,666000,3083,10175,12.1
3,,3083,10175,12.1
3,1300000,3125,5678,10.4
2,800000,3125,5678,10.4
3,1385000,3125,5678,10.4
5,,3125,5678,10.4
5,1010000,3023,2674,14.8
4,2200000,3124,8920,7.7
3,1455000,3124,8920,7.7
3,1780000,3124,8920,7.7
4,,3126,3265,8.4
2,,3126,3265,8.4
3,975000,3126,3265,8.4
2,480000,3053,6786,1.6
2,1150000,3053,6786,1.6
2,,3054,3106,3.5
3,,3054,3106,3.5
4,1725000,3163,7822,10.1
3,,3161,6923,7.8
3,1385000,3162,5051,8.7
3,880000,3148,3582,11.7
2,452500,3196,3906,27
2,611000,3192,9758,17.9
3,830000,3192,9758,17.9
3,1035000,3192,9758,17.9
2,590000,3192,9758,17.9
3,730000,3169,2727,17.5
4,740000,3169,4734,17.5
2,800000,3169,4734,17.5
4,1300000,3068,2954,3.6
4,1760000,3068,2954,3.6
3,,3058,11204,6.7
3,960000,3058,11204,6.7
2,870000,3058,11204,6.7
5,,3058,11204,6.7
3,1140000,3058,11204,6.7
4,1354000,3058,3445,6.7
3,1085000,3058,3445,6.7
3,700000,3058,3445,6.7
3,710000,3058,3445,6.7
4,625000,3064,15510,20.6
3,521000,3064,15510,20.6
3,539000,3064,15510,20.6
4,,3064,15510,20.6
3,,3064,15510,20.6
3,456000,3064,15510,20.6
3,555000,3977,7680,34.7
2,782000,3121,1123,2.4
3,650000,3136,11925,23
3,630000,3136,11925,23
3,780000,3136,11925,23
4,,3136,11925,23
3,,3136,11925,23
3,601000,3175,8322,24.7
4,,3023,6388,14.8
3,,3023,6388,14.8
4,885000,3172,3940,22.2
3,860000,3108,9028,12.4
4,1600777,3108,9028,12.4
2,700000,3108,9028,12.4
4,1650000,3108,9028,12.4
4,,3109,10999,14.3
1,,3111,4790,16.1
4,550000,3754,7254,25.9
5,1215000,3754,7254,25.9
4,647000,3754,7254,25.9
4,581000,3754,7254,25.9
2,720000,3196,2546,27
4,,3185,4898,7.2
3,1570000,3185,4898,7.2
5,3000000,3185,4898,7.2
5,1500000,3095,6990,18
3,950000,3095,6990,18
2,505000,3184,8989,7.2
4,2000000,3184,8989,7.2
4,1950000,3184,8989,7.2
5,,3184,8989,7.2
3,1875000,3184,8989,7.2
2,556000,3184,8989,7.2
3,590000,3076,10926,19.6
4,690000,3076,10926,19.6
3,510000,3076,10926,19.6
5,,3076,10926,19.6
3,,3076,10926,19.6
5,715000,3076,10926,19.6
2,450000,3076,10926,19.6
3,1735000,3040,9264,7.5
3,,3040,9264,7.5
5,1895000,3040,9264,7.5
3,,3040,9264,7.5
1,315000,3040,9264,7.5
1,297000,3041,1308,8.2
2,660000,3041,1308,8.2
3,1200000,3040,588,7.5
4,,3040,588,7.5
1,376000,3078,2970,5.7
2,1060000,3078,2970,5.7
3,805000,3060,5070,13.1
4,837000,3060,5070,13.1
3,785000,3060,5070,13.1
3,900000,3060,5070,13.1
4,,3060,5070,13.1
3,600000,3060,5070,13.1
2,575000,3065,5825,2.1
3,1975000,3065,5825,2.1
2,,3068,6244,3.6
4,1450000,3068,6244,3.6
2,1435000,3068,6244,3.6
4,,3068,6244,3.6
4,2150000,3068,6244,3.6
3,910000,3031,3593,3.4
2,577700,3031,3593,3.4
3,720000,3131,4385,15.4
4,,3199,17055,38
2,406000,3199,17055,38
2,460000,3199,17055,38
3,,3199,17055,38
3,590000,3199,17055,38
4,521000,3200,2500,36.9
3,,3200,2500,36.9
5,,3437,3376,45.9
4,640000,3043,3285,12.9
1,310000,3163,2403,10.1
2,,3146,10412,7.3
3,1639000,3146,10412,7.3
2,726000,3146,10412,7.3
4,,3146,10412,7.3
2,1050000,3146,10412,7.3
3,1100000,3146,10412,7.3
3,1450000,3150,15321,16.7
2,,3150,15321,16.7
3,,3150,15321,16.7
4,1200000,3150,15321,16.7
3,953000,3150,15321,16.7
4,1230000,3150,15321,16.7
2,440000,3046,8870,11.2
3,,3046,8870,11.2
3,720000,3046,8870,11.2
3,685000,3046,8870,11.2
3,600000,3046,8870,11.2
3,900000,3046,8870,11.2
4,951000,3043,1071,12.9
4,800000,3088,8524,16.1
3,870000,3088,8524,16.1
4,860000,3046,2606,11.2
4,1850000,3188,5454,13.8
4,1800000,3188,5454,13.8
2,,3188,5454,13.8
3,,3188,5454,13.8
2,802500,3188,2356,13.8
2,,3122,11308,5.3
3,1650000,3122,11308,5.3
5,,3122,11308,5.3
1,350000,3122,11308,5.3
1,383000,3122,11308,5.3
3,1395000,3122,11308,5.3
1,528000,3123,6482,6.2
5,,3123,6482,6.2
2,1270000,3123,6482,6.2
4,2950000,3123,6482,6.2
2,551000,3123,6482,6.2
4,2500000,3123,6482,6.2
2,,3123,6482,6.2
4,5200000,3123,6482,6.2
4,,3135,3794,21.3
4,1400000,3135,3794,21.3
3,1270000,3084,2890,8.9
3,980000,3081,2947,8.8
4,740000,3081,2947,8.8
2,650000,3081,2674,8.8
4,,3190,4794,16
4,1750000,3190,4794,16
3,518000,3037,5556,18
4,598000,3037,5556,18
3,623000,3029,13830,18.4
5,686000,3029,13830,18.4
2,425000,3029,13830,18.4
3,695000,3029,13830,18.4
5,1300000,3029,13830,18.4
4,632000,3029,13830,18.4
3,410000,3029,13830,18.4
2,,3166,3145,12.3
2,685000,3079,5549,7.8
4,1450000,3079,5549,7.8
2,731000,3079,5549,7.8
3,,3079,1554,7.8
4,826000,3021,1202,14
3,635000,3021,1202,14
3,695000,3038,3656,15.5
3,640000,3033,5629,11.7
3,930000,3033,5629,11.7
4,1030000,3033,5629,11.7
4,,3033,5629,11.7
3,785000,3033,5629,11.7
2,,3031,5263,3.4
1,582000,3031,5263,3.4
2,770000,3031,5263,3.4
3,840000,3101,10331,5.4
2,,3101,10331,5.4
3,2350000,3101,10331,5.4
4,2450000,3101,10331,5.4
3,,3101,10331,5.4
2,650000,3101,10331,5.4
3,1350000,3101,10331,5.4
3,1815000,3101,10331,5.4
7,4100000,3101,10331,5.4
6,,3101,10331,5.4
3,1300000,3101,10331,5.4
4,,3101,10331,5.4
5,1865000,3102,2671,7.3
4,740000,3173,8459,25.2
3,730000,3173,8459,25.2
3,730000,3173,8459,25.2
3,700000,3173,8459,25.2
4,800000,3173,8459,25.2
4,980000,3173,8459,25.2
3,506000,3021,2878,14
3,830000,3012,1808,6.4
2,632000,3180,2949,23.3
4,,3180,2949,23.3
3,622200,3075,8279,16.3
3,670000,3075,8279,16.3
3,610000,3075,8279,16.3
2,500000,3085,4168,12.7
3,600000,3085,4168,12.7
3,650000,3012,3873,6.4
2,560000,3012,3873,6.4
2,535000,3012,3873,6.4
4,2320000,3144,4675,5.9
3,1500000,3144,4675,5.9
2,,3144,4675,5.9
3,2000000,3144,4675,5.9
5,2955000,3144,4675,5.9
3,1500000,3145,8801,8.4
4,,3145,8801,8.4
5,6110000,3145,8801,8.4
4,,3145,8801,8.4
2,,3145,8801,8.4
2,820000,3145,8801,8.4
4,660000,3024,2591,27.2
4,1200000,3032,4918,4.3
5,1085000,3032,4918,4.3
5,661000,3048,4704,17.4
2,,3000,17496,0
3,,3337,3600,31.7
3,502000,3337,3600,31.7
3,,3194,6162,20
3,1070000,3194,6162,20
4,1565000,3194,6162,20
4,,3194,6162,20
1,422000,3194,6162,20
3,905000,3194,6162,20
3,601000,3754,5812,25.9
4,650500,3064,1158,20.6
3,450000,3064,1158,20.6
2,2085000,3206,2019,3
3,628250,3082,10529,17.9
3,,3082,10529,17.9
4,690000,3082,10529,17.9
4,,3132,6871,17.2
3,830000,3132,6871,17.2
3,,3127,2079,10.2
2,655000,3127,2079,10.2
3,808000,3094,3891,16.2
4,1220000,3094,3891,16.2
